user_id,card_id,card_name,card_type,approved_at,merchant_name,merchant_category,amount,installment_months,approval_no
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-09 21:33:00,한촌설렁탕,외식,15100,0,00102084
u_001,card_01,신한카드 Deep Dream,신용,2026-01-09 21:51:00,티머니 대중교통,대중교통,1300,0,00102006
u_001,card_01,신한카드 Deep Dream,신용,2026-01-10 13:49:00,세븐일레븐 역삼점,편의점,2000,0,00101862
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-10 18:19:00,티머니 대중교통,대중교통,1600,0,00101973
u_001,card_02,삼성 taptap O,신용,2026-01-10 22:29:00,유튜브 프리미엄,구독/OTT,14900,0,00101744
u_001,card_02,삼성 taptap O,신용,2026-01-11 13:06:00,메가커피 역삼점,카페/커피,5700,0,00101802
u_001,card_02,삼성 taptap O,신용,2026-01-11 17:17:00,티머니 대중교통,대중교통,1400,0,00101901
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-11 17:22:00,이마트24 선릉점,편의점,11300,0,00101822
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-11 20:05:00,티머니 대중교통,대중교통,1500,0,00101912
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-12 09:51:00,티머니 대중교통,대중교통,1300,0,00101878
u_001,card_02,삼성 taptap O,신용,2026-01-12 14:08:00,CU 강남역점,편의점,12900,0,00101834
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-12 19:46:00,스시로,외식,47800,0,00102069
u_001,card_02,삼성 taptap O,신용,2026-01-13 17:58:00,CU 강남역점,편의점,8400,0,00101840
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-13 20:26:00,컴포즈커피 논현점,카페/커피,6400,0,00101766
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-13 21:29:00,티머니 대중교통,대중교통,1500,0,00101906
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-14 11:19:00,11번가,온라인쇼핑,24800,0,00102111
u_001,card_01,신한카드 Deep Dream,신용,2026-01-14 17:39:00,티머니 대중교통,대중교통,1500,0,00102004
u_001,card_01,신한카드 Deep Dream,신용,2026-01-14 19:49:00,티머니 대중교통,대중교통,1400,0,00101902
u_001,card_01,신한카드 Deep Dream,신용,2026-01-15 08:48:00,CU 강남역점,편의점,9500,0,00101858
u_001,card_01,신한카드 Deep Dream,신용,2026-01-15 11:51:00,쿠팡 와우멤버십,구독/커머스,7890,0,00101747
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-15 19:25:00,티머니 대중교통,대중교통,1600,0,00101914
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-15 22:31:00,GS25 테헤란로점,편의점,11600,0,00101849
u_001,card_01,신한카드 Deep Dream,신용,2026-01-17 08:09:00,스시로,외식,24600,0,00102080
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-17 13:03:00,티머니 대중교통,대중교통,1600,0,00101980
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-17 16:18:00,투썸플레이스 선릉점,카페/커피,3200,0,00101795
u_001,card_01,신한카드 Deep Dream,신용,2026-01-17 17:29:00,컴포즈커피 논현점,카페/커피,3400,0,00101807
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-18 15:13:00,티머니 대중교통,대중교통,1600,0,00101873
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-18 16:21:00,티머니 대중교통,대중교통,1500,0,00101923
u_001,card_01,신한카드 Deep Dream,신용,2026-01-18 18:18:00,티머니 대중교통,대중교통,1400,0,00101888
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-18 19:41:00,티머니 대중교통,대중교통,1400,0,00102012
u_001,card_02,삼성 taptap O,신용,2026-01-18 20:04:00,스포티파이,구독/음악,11990,0,00101754
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-18 21:21:00,빕스 강남점,외식,31700,0,00102072
u_001,card_01,신한카드 Deep Dream,신용,2026-01-19 12:07:00,CU 강남역점,편의점,2900,0,00101829
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-19 12:34:00,GS25 테헤란로점,편의점,9600,0,00101869
u_001,card_02,삼성 taptap O,신용,2026-01-19 19:40:00,티머니 대중교통,대중교통,1300,0,00101962
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-20 20:36:00,티머니 대중교통,대중교통,1300,0,00101883
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-21 15:00:00,투썸플레이스 선릉점,카페/커피,5300,0,00101780
u_001,card_01,신한카드 Deep Dream,신용,2026-01-21 18:41:00,티머니 대중교통,대중교통,1400,0,00101929
u_001,card_02,삼성 taptap O,신용,2026-01-22 07:54:00,배달의민족,배달음식,15800,0,00102044
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-22 12:42:00,메가커피 역삼점,카페/커피,6100,0,00101756
u_001,card_01,신한카드 Deep Dream,신용,2026-01-23 08:19:00,11번가,온라인쇼핑,41500,0,00102121
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-23 09:06:00,스시로,외식,33400,0,00102089
u_001,card_01,신한카드 Deep Dream,신용,2026-01-23 16:03:00,배달의민족,배달음식,30900,0,00102032
u_001,card_01,신한카드 Deep Dream,신용,2026-01-23 20:09:00,쿠팡,온라인쇼핑,88100,0,00102118
u_001,card_01,신한카드 Deep Dream,신용,2026-01-23 22:17:00,티머니 대중교통,대중교통,1300,0,00101927
u_001,card_01,신한카드 Deep Dream,신용,2026-01-23 23:30:00,이디야커피 삼성점,카페/커피,5500,0,00101761
u_001,card_01,신한카드 Deep Dream,신용,2026-01-24 08:45:00,투썸플레이스 선릉점,카페/커피,5700,0,00101803
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-24 14:45:00,이디야커피 삼성점,카페/커피,3600,0,00101810
u_001,card_01,신한카드 Deep Dream,신용,2026-01-24 18:44:00,배달의민족,배달음식,33600,0,00102021
u_001,card_01,신한카드 Deep Dream,신용,2026-01-25 11:34:00,SK텔레콤,통신비,55000,0,00101737
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-25 12:04:00,쿠팡이츠,배달음식,13000,0,00102028
u_001,card_02,삼성 taptap O,신용,2026-01-25 15:50:00,티머니 대중교통,대중교통,1300,0,00101966
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-25 18:04:00,티머니 대중교통,대중교통,1600,0,00101956
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-25 19:06:00,스시로,외식,52100,0,00102074
u_001,card_01,신한카드 Deep Dream,신용,2026-01-25 19:29:00,티머니 대중교통,대중교통,1300,0,00101924
u_001,card_01,신한카드 Deep Dream,신용,2026-01-25 22:01:00,백종원의 새마을식당,외식,61200,0,00102071
u_001,card_01,신한카드 Deep Dream,신용,2026-01-26 18:25:00,메가커피 역삼점,카페/커피,5300,0,00101808
u_001,card_01,신한카드 Deep Dream,신용,2026-01-26 21:08:00,티머니 대중교통,대중교통,1300,0,00101951
u_001,card_01,신한카드 Deep Dream,신용,2026-01-27 12:04:00,홈플러스 영등포점,대형마트,124400,0,00102103
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-27 20:35:00,쿠팡,온라인쇼핑,31800,0,00102127
u_001,card_02,삼성 taptap O,신용,2026-01-28 12:05:00,티머니 대중교통,대중교통,1500,0,00101947
u_001,card_01,신한카드 Deep Dream,신용,2026-01-28 12:06:00,배달의민족,배달음식,30600,0,00102037
u_001,card_01,신한카드 Deep Dream,신용,2026-01-28 17:00:00,교촌치킨,외식,27500,0,00102060
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-28 18:19:00,CU 강남역점,편의점,9000,0,00101827
u_001,card_02,삼성 taptap O,신용,2026-01-28 18:48:00,티머니 대중교통,대중교통,1500,0,00101993
u_001,card_02,삼성 taptap O,신용,2026-01-29 12:40:00,티머니 대중교통,대중교통,1400,0,00101985
u_001,card_02,삼성 taptap O,신용,2026-01-30 10:20:00,CU 강남역점,편의점,4300,0,00101847
u_001,card_01,신한카드 Deep Dream,신용,2026-01-30 12:58:00,쿠팡이츠,배달음식,13200,0,00102052
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-30 19:22:00,스타벅스 강남점,카페/커피,2700,0,00101798
u_001,card_01,신한카드 Deep Dream,신용,2026-01-31 08:16:00,티머니 대중교통,대중교통,1600,0,00101995
u_001,card_02,삼성 taptap O,신용,2026-01-31 12:52:00,올리브영 강남점,뷰티/드럭,50200,0,00102135
u_001,card_02,삼성 taptap O,신용,2026-01-31 13:18:00,티머니 대중교통,대중교통,1500,0,00101917
u_001,card_02,삼성 taptap O,신용,2026-02-01 15:55:00,티머니 대중교통,대중교통,1400,0,00102416
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-01 17:00:00,티머니 대중교통,대중교통,1500,0,00102439
u_001,card_01,신한카드 Deep Dream,신용,2026-02-01 19:36:00,홈플러스 영등포점,대형마트,87300,0,00102531
u_001,card_01,신한카드 Deep Dream,신용,2026-02-02 19:11:00,티머니 대중교통,대중교통,1500,0,00102322
u_001,card_02,삼성 taptap O,신용,2026-02-02 21:45:00,티머니 대중교통,대중교통,1400,0,00102406
u_001,card_02,삼성 taptap O,신용,2026-02-03 11:40:00,홈플러스 영등포점,대형마트,91900,0,00102524
u_001,card_01,신한카드 Deep Dream,신용,2026-02-03 11:56:00,이디야커피 삼성점,카페/커피,4300,0,00102167
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-03 15:33:00,다이소 역삼점,뷰티/드럭,11000,0,00102546
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-03 19:03:00,세븐일레븐 역삼점,편의점,7200,0,00102269
u_001,card_02,삼성 taptap O,신용,2026-02-03 20:24:00,이마트 성수점,대형마트,89900,0,00102513
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-04 14:42:00,세븐일레븐 역삼점,편의점,10100,0,00102226
u_001,card_02,삼성 taptap O,신용,2026-02-04 19:35:00,백종원의 새마을식당,외식,39900,0,00102492
u_001,card_01,신한카드 Deep Dream,신용,2026-02-04 19:49:00,티머니 대중교통,대중교통,1400,0,00102387
u_001,card_01,신한카드 Deep Dream,신용,2026-02-05 12:56:00,넷플릭스,구독/OTT,13500,0,00102147
u_001,card_02,삼성 taptap O,신용,2026-02-06 12:14:00,교촌치킨,외식,53500,0,00102498
u_001,card_01,신한카드 Deep Dream,신용,2026-02-07 09:43:00,티머니 대중교통,대중교통,1300,0,00102326
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-07 12:58:00,티머니 대중교통,대중교통,1600,0,00102332
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-07 21:54:00,세븐일레븐 역삼점,편의점,3600,0,00102215
u_001,card_01,신한카드 Deep Dream,신용,2026-02-08 07:32:00,메가박스 코엑스,문화/여가,26700,0,00102556
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-08 10:47:00,GS25 테헤란로점,편의점,12000,0,00102252
u_001,card_01,신한카드 Deep Dream,신용,2026-02-08 14:37:00,11번가,온라인쇼핑,54100,0,00102541
u_001,card_01,신한카드 Deep Dream,신용,2026-02-08 18:06:00,티머니 대중교통,대중교통,1400,0,00102309
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-08 21:01:00,티머니 대중교통,대중교통,1300,0,00102374
u_001,card_01,신한카드 Deep Dream,신용,2026-02-08 21:05:00,세븐일레븐 역삼점,편의점,7200,0,00102259
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-09 07:44:00,티머니 대중교통,대중교통,1500,0,00102344
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-09 12:45:00,쿠팡이츠,배달음식,33000,0,00102463
u_001,card_01,신한카드 Deep Dream,신용,2026-02-09 16:39:00,쿠팡이츠,배달음식,19200,0,00102447
u_001,card_02,삼성 taptap O,신용,2026-02-09 18:07:00,티머니 대중교통,대중교통,1400,0,00102412
u_001,card_02,삼성 taptap O,신용,2026-02-09 20:49:00,티머니 대중교통,대중교통,1600,0,00102437
u_001,card_01,신한카드 Deep Dream,신용,2026-02-10 07:10:00,티머니 대중교통,대중교통,1600,0,00102298
u_001,card_02,삼성 taptap O,신용,2026-02-10 08:39:00,유튜브 프리미엄,구독/OTT,14900,0,00102152
u_001,card_01,신한카드 Deep Dream,신용,2026-02-10 09:21:00,티머니 대중교통,대중교통,1300,0,00102281
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-10 10:12:00,이마트 성수점,대형마트,82100,0,00102516
u_001,card_02,삼성 taptap O,신용,2026-02-10 12:03:00,배달의민족,배달음식,18200,0,00102470
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-10 12:41:00,티머니 대중교통,대중교통,1500,0,00102360
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-10 13:25:00,티머니 대중교통,대중교통,1300,0,00102302
u_001,card_01,신한카드 Deep Dream,신용,2026-02-10 20:37:00,한촌설렁탕,외식,39400,0,00102508
u_001,card_01,신한카드 Deep Dream,신용,2026-02-11 07:46:00,네이버쇼핑,온라인쇼핑,78600,0,00102538
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-11 09:28:00,티머니 대중교통,대중교통,1400,0,00102389
u_001,card_01,신한카드 Deep Dream,신용,2026-02-11 13:14:00,투썸플레이스 선릉점,카페/커피,5200,0,00102179
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-11 13:57:00,자라 코엑스점,의류/패션,85800,0,00102550
u_001,card_01,신한카드 Deep Dream,신용,2026-02-11 18:09:00,GS25 테헤란로점,편의점,2500,0,00102222
u_001,card_01,신한카드 Deep Dream,신용,2026-02-12 09:04:00,쿠팡이츠,배달음식,30400,0,00102457
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-12 13:36:00,컴포즈커피 논현점,카페/커피,5900,0,00102178
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-12 17:36:00,투썸플레이스 선릉점,카페/커피,2200,0,00102202
u_001,card_01,신한카드 Deep Dream,신용,2026-02-12 21:51:00,무신사,의류/패션,127300,0,00102554
u_001,card_02,삼성 taptap O,신용,2026-02-13 12:29:00,티머니 대중교통,대중교통,1400,0,00102308
u_001,card_01,신한카드 Deep Dream,신용,2026-02-13 13:27:00,티머니 대중교통,대중교통,1500,0,00102292
u_001,card_01,신한카드 Deep Dream,신용,2026-02-13 13:51:00,GS25 테헤란로점,편의점,10800,0,00102251
u_001,card_02,삼성 taptap O,신용,2026-02-13 21:05:00,티머니 대중교통,대중교통,1300,0,00102284
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-14 11:35:00,이마트24 선릉점,편의점,12000,0,00102238
u_001,card_01,신한카드 Deep Dream,신용,2026-02-14 20:11:00,홈플러스 영등포점,대형마트,102600,0,00102523
u_001,card_01,신한카드 Deep Dream,신용,2026-02-15 12:18:00,쿠팡 와우멤버십,구독/커머스,7890,0,00102156
u_001,card_01,신한카드 Deep Dream,신용,2026-02-16 11:23:00,쿠팡,온라인쇼핑,59200,0,00102536
u_001,card_01,신한카드 Deep Dream,신용,2026-02-16 17:11:00,티머니 대중교통,대중교통,1600,0,00102305
u_001,card_02,삼성 taptap O,신용,2026-02-16 18:25:00,네이버쇼핑,온라인쇼핑,20500,0,00102535
u_001,card_01,신한카드 Deep Dream,신용,2026-02-17 16:08:00,티머니 대중교통,대중교통,1300,0,00102397
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-17 21:11:00,백종원의 새마을식당,외식,28700,0,00102485
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-17 23:50:00,컴포즈커피 논현점,카페/커피,4000,0,00102173
u_001,card_02,삼성 taptap O,신용,2026-02-18 14:35:00,스포티파이,구독/음악,11990,0,00102160
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-18 19:36:00,티머니 대중교통,대중교통,1400,0,00102278
u_001,card_01,신한카드 Deep Dream,신용,2026-02-19 10:10:00,세븐일레븐 역삼점,편의점,3200,0,00102232
u_001,card_01,신한카드 Deep Dream,신용,2026-02-19 10:36:00,티머니 대중교통,대중교통,1500,0,00102349
u_001,card_01,신한카드 Deep Dream,신용,2026-02-19 12:09:00,티머니 대중교통,대중교통,1600,0,00102365
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-19 13:45:00,명동교자,외식,55400,0,00102479
u_001,card_01,신한카드 Deep Dream,신용,2026-02-19 14:54:00,티머니 대중교통,대중교통,1400,0,00102320
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-19 17:06:00,티머니 대중교통,대중교통,1600,0,00102356
u_001,card_01,신한카드 Deep Dream,신용,2026-02-19 18:17:00,메가커피 역삼점,카페/커피,3900,0,00102191
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-19 18:43:00,티머니 대중교통,대중교통,1600,0,00102431
u_001,card_02,삼성 taptap O,신용,2026-02-19 18:53:00,배달의민족,배달음식,15400,0,00102454
u_001,card_01,신한카드 Deep Dream,신용,2026-02-19 20:16:00,티머니 대중교통,대중교통,1500,0,00102422
u_001,card_02,삼성 taptap O,신용,2026-02-20 07:58:00,GS25 테헤란로점,편의점,5100,0,00102208
u_001,card_01,신한카드 Deep Dream,신용,2026-02-20 13:12:00,티머니 대중교통,대중교통,1500,0,00102290
u_001,card_01,신한카드 Deep Dream,신용,2026-02-20 14:22:00,쿠팡이츠,배달음식,22000,0,00102443
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-20 15:41:00,티머니 대중교통,대중교통,1600,0,00102286
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-20 20:24:00,CU 강남역점,편의점,7300,0,00102241
u_001,card_01,신한카드 Deep Dream,신용,2026-02-20 21:21:00,티머니 대중교통,대중교통,1600,0,00102371
u_001,card_01,신한카드 Deep Dream,신용,2026-02-21 14:24:00,쿠팡이츠,배달음식,28300,0,00102477
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-22 17:35:00,티머니 대중교통,대중교통,1400,0,00102310
u_001,card_02,삼성 taptap O,신용,2026-02-22 21:42:00,빕스 강남점,외식,44000,0,00102482
u_001,card_02,삼성 taptap O,신용,2026-02-23 12:15:00,세븐일레븐 역삼점,편의점,12500,0,00102265
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-23 12:34:00,온누리약국,병원/약국,9900,0,00102561
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-23 13:06:00,티머니 대중교통,대중교통,1500,0,00102291
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-24 16:24:00,티머니 대중교통,대중교통,1500,0,00102272
u_001,card_01,신한카드 Deep Dream,신용,2026-02-24 19:44:00,세븐일레븐 역삼점,편의점,12800,0,00102246
u_001,card_01,신한카드 Deep Dream,신용,2026-02-25 09:54:00,티머니 대중교통,대중교통,1600,0,00102279
u_001,card_01,신한카드 Deep Dream,신용,2026-02-25 12:11:00,SK텔레콤,통신비,55000,0,00102145
u_001,card_02,삼성 taptap O,신용,2026-02-26 14:20:00,티머니 대중교통,대중교통,1300,0,00102339
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-26 16:22:00,스타벅스 강남점,카페/커피,4300,0,00102186
u_001,card_02,삼성 taptap O,신용,2026-02-27 08:07:00,애플 가로수길,가전/전자,317000,12,00102565
u_001,card_01,신한카드 Deep Dream,신용,2026-02-27 13:47:00,메가커피 역삼점,카페/커피,3400,0,00102200
u_001,card_01,신한카드 Deep Dream,신용,2026-02-27 14:10:00,티머니 대중교통,대중교통,1600,0,00102429
u_001,card_01,신한카드 Deep Dream,신용,2026-02-27 16:05:00,컴포즈커피 논현점,카페/커피,6000,0,00102203
u_001,card_01,신한카드 Deep Dream,신용,2026-02-27 16:44:00,티머니 대중교통,대중교통,1400,0,00102380
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-27 18:59:00,티머니 대중교통,대중교통,1400,0,00102314
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-27 20:52:00,티머니 대중교통,대중교통,1500,0,00102390
u_001,card_03,카카오뱅크 체크카드,체크,2026-02-27 23:24:00,메가커피 역삼점,카페/커피,2500,0,00102194
u_001,card_02,삼성 taptap O,신용,2026-02-28 13:16:00,스시로,외식,29100,0,00102503
u_001,card_02,삼성 taptap O,신용,2026-02-28 18:46:00,쿠팡이츠,배달음식,31700,0,00102471
u_001,card_01,신한카드 Deep Dream,신용,2026-02-28 21:12:00,티머니 대중교통,대중교통,1500,0,00102404
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-01 17:41:00,세븐일레븐 역삼점,편의점,3000,0,00102692
u_001,card_01,신한카드 Deep Dream,신용,2026-03-01 21:39:00,메가커피 역삼점,카페/커피,3100,0,00102624
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-02 07:55:00,투썸플레이스 선릉점,카페/커피,2500,0,00102656
u_001,card_02,삼성 taptap O,신용,2026-03-02 15:31:00,CU 강남역점,편의점,1700,0,00102675
u_001,card_01,신한카드 Deep Dream,신용,2026-03-02 17:18:00,롯데마트 서울역점,대형마트,126400,0,00102930
u_001,card_01,신한카드 Deep Dream,신용,2026-03-02 19:35:00,한촌설렁탕,외식,14700,0,00102868
u_001,card_01,신한카드 Deep Dream,신용,2026-03-02 20:47:00,티머니 대중교통,대중교통,1400,0,00102774
u_001,card_01,신한카드 Deep Dream,신용,2026-03-03 17:21:00,이마트 성수점,대형마트,60900,0,00102933
u_001,card_01,신한카드 Deep Dream,신용,2026-03-04 13:40:00,CU 강남역점,편의점,12300,0,00102704
u_001,card_02,삼성 taptap O,신용,2026-03-04 14:38:00,티머니 대중교통,대중교통,1400,0,00102733
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-04 16:38:00,스타벅스 강남점,카페/커피,4300,0,00102594
u_001,card_02,삼성 taptap O,신용,2026-03-04 17:28:00,컴포즈커피 논현점,카페/커피,5400,0,00102639
u_001,card_01,신한카드 Deep Dream,신용,2026-03-05 11:07:00,GS25 테헤란로점,편의점,8200,0,00102715
u_001,card_01,신한카드 Deep Dream,신용,2026-03-05 12:04:00,롯데마트 서울역점,대형마트,116000,0,00102935
u_001,card_01,신한카드 Deep Dream,신용,2026-03-05 12:44:00,넷플릭스,구독/OTT,13500,0,00102572
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-05 18:53:00,티머니 대중교통,대중교통,1400,0,00102813
u_001,card_01,신한카드 Deep Dream,신용,2026-03-06 11:32:00,티머니 대중교통,대중교통,1600,0,00102801
u_001,card_02,삼성 taptap O,신용,2026-03-06 11:59:00,컴포즈커피 논현점,카페/커피,2300,0,00102601
u_001,card_01,신한카드 Deep Dream,신용,2026-03-06 13:17:00,이마트24 선릉점,편의점,2700,0,00102676
u_001,card_01,신한카드 Deep Dream,신용,2026-03-06 14:51:00,백종원의 새마을식당,외식,44000,0,00102893
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-07 10:11:00,빕스 강남점,외식,36000,0,00102917
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-07 21:08:00,티머니 대중교통,대중교통,1400,0,00102750
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-09 13:48:00,티머니 대중교통,대중교통,1300,0,00102769
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-10 08:10:00,세븐일레븐 역삼점,편의점,10500,0,00102708
u_001,card_02,삼성 taptap O,신용,2026-03-10 11:43:00,유튜브 프리미엄,구독/OTT,14900,0,00102578
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-10 14:50:00,티머니 대중교통,대중교통,1600,0,00102786
u_001,card_01,신한카드 Deep Dream,신용,2026-03-10 17:53:00,쿠팡,온라인쇼핑,72800,0,00102958
u_001,card_01,신한카드 Deep Dream,신용,2026-03-10 18:33:00,티머니 대중교통,대중교통,1500,0,00102815
u_001,card_01,신한카드 Deep Dream,신용,2026-03-10 20:01:00,스시로,외식,59200,0,00102886
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-10 22:40:00,티머니 대중교통,대중교통,1600,0,00102744
u_001,card_01,신한카드 Deep Dream,신용,2026-03-11 09:07:00,스타벅스 강남점,카페/커피,3900,0,00102608
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-11 10:49:00,배달의민족,배달음식,28800,0,00102848
u_001,card_01,신한카드 Deep Dream,신용,2026-03-11 12:39:00,티머니 대중교통,대중교통,1500,0,00102793
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-11 13:28:00,이마트24 선릉점,편의점,10700,0,00102697
u_001,card_02,삼성 taptap O,신용,2026-03-11 17:41:00,스시로,외식,10100,0,00102878
u_001,card_02,삼성 taptap O,신용,2026-03-11 18:17:00,네이버쇼핑,온라인쇼핑,41300,0,00102948
u_001,card_01,신한카드 Deep Dream,신용,2026-03-11 18:44:00,홈플러스 영등포점,대형마트,91700,0,00102940
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-12 09:48:00,이디야커피 삼성점,카페/커피,4600,0,00102621
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-12 15:22:00,11번가,온라인쇼핑,26600,0,00102955
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-12 18:30:00,티머니 대중교통,대중교통,1400,0,00102828
u_001,card_01,신한카드 Deep Dream,신용,2026-03-13 11:21:00,티머니 대중교통,대중교통,1300,0,00102823
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-13 11:21:00,이마트24 선릉점,편의점,5000,0,00102716
u_001,card_01,신한카드 Deep Dream,신용,2026-03-13 12:10:00,티머니 대중교통,대중교통,1300,0,00102806
u_001,card_01,신한카드 Deep Dream,신용,2026-03-13 16:49:00,쿠팡이츠,배달음식,20400,0,00102841
u_001,card_01,신한카드 Deep Dream,신용,2026-03-14 19:54:00,스타벅스 강남점,카페/커피,3400,0,00102637
u_001,card_01,신한카드 Deep Dream,신용,2026-03-15 07:26:00,쿠팡 와우멤버십,구독/커머스,7890,0,00102584
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-15 20:54:00,세븐일레븐 역삼점,편의점,7100,0,00102696
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-15 21:54:00,스타벅스 강남점,카페/커피,2400,0,00102620
u_001,card_01,신한카드 Deep Dream,신용,2026-03-16 14:35:00,GS25 테헤란로점,편의점,12200,0,00102686
u_001,card_02,삼성 taptap O,신용,2026-03-17 12:29:00,이마트24 선릉점,편의점,5100,0,00102680
u_001,card_01,신한카드 Deep Dream,신용,2026-03-17 13:41:00,쿠팡이츠,배달음식,28700,0,00102843
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-17 15:37:00,티머니 대중교통,대중교통,1600,0,00102725
u_001,card_01,신한카드 Deep Dream,신용,2026-03-17 18:15:00,컴포즈커피 논현점,카페/커피,6300,0,00102663
u_001,card_01,신한카드 Deep Dream,신용,2026-03-17 22:39:00,서울대학교치과,병원/약국,6400,0,00102980
u_001,card_01,신한카드 Deep Dream,신용,2026-03-17 22:55:00,컴포즈커피 논현점,카페/커피,6700,0,00102659
u_001,card_02,삼성 taptap O,신용,2026-03-18 09:33:00,스포티파이,구독/음악,11990,0,00102587
u_001,card_02,삼성 taptap O,신용,2026-03-18 10:25:00,박승철헤어스투디오,미용실,80600,0,00102971
u_001,card_01,신한카드 Deep Dream,신용,2026-03-18 17:25:00,한촌설렁탕,외식,18300,0,00102912
u_001,card_01,신한카드 Deep Dream,신용,2026-03-18 18:13:00,배달의민족,배달음식,12200,0,00102855
u_001,card_01,신한카드 Deep Dream,신용,2026-03-18 18:58:00,빕스 강남점,외식,28300,0,00102900
u_001,card_01,신한카드 Deep Dream,신용,2026-03-18 19:46:00,교촌치킨,외식,14600,0,00102915
u_001,card_01,신한카드 Deep Dream,신용,2026-03-19 15:25:00,교촌치킨,외식,23900,0,00102872
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-19 19:04:00,메가커피 역삼점,카페/커피,6000,0,00102614
u_001,card_03,카카오뱅크 체크카드,체크,2026-03-19 21:34:00,티머니 대중교통,대중교통,1500,0,00102757
